2.06249,3.31884,1.60462,2.12561,9.11155
1.9024,1.53073,1.44961,3.28629,8.16902
1.2926,4.56802,0.824368,3.0024,9.6874
1.67076,3.5704,1.55809,2.07789,8.87713
1.58453,1.64507,2.85949,4.34519,10.4343
2.62211,4.33133,1.46105,1.53335,9.94785
1.22062,3.72389,0.820346,2.52935,8.2942
2.88285,0.620149,3.0051,3.38478,9.89288
2.89829,1.35024,1.08284,2.29578,7.62715
2.27408,4.04043,1.56257,1.58119,9.45827
2.25249,4.16804,0.403875,3.35667,10.1811
2.86309,3.59817,1.55869,3.62866,11.6486
1.64125,3.1119,1.74377,3.72057,10.2175
3.16938,2.41769,2.68388,1.12863,9.39959
1.67163,1.38923,1.93086,5.36486,10.3566
1.06552,4.33254,1.27611,2.08707,8.76123
1.70733,2.68605,1.4671,2.23891,8.09939
0.56718,3.6201,1.85076,2.6073,8.64534
1.14485,4.49679,2.26786,2.191,10.1005
1.34803,3.07882,0.854256,3.4431,8.7242
0.755036,3.32422,0.362321,5.18659,9.62817
2.38482,2.6262,1.19615,1.70347,7.91063
0.921645,2.32295,1.91287,4.30367,9.46113
1.62637,3.89008,0.77629,4.03565,10.3284
2.04413,1.92701,1.34703,2.87411,8.19228
3.11646,2.14087,1.23279,2.11079,8.60091
0.556684,3.72352,0.295156,6.75337,11.3287
3.42842,0.310392,2.17481,4.59301,10.5066
1.03679,2.74138,1.54149,1.92151,7.24116
1.33964,2.1918,0.566716,5.89864,9.99679
0.668489,3.33012,0.858805,2.61877,7.47619
4.50976,5.10337,1.96604,0.969474,12.5486
0.818786,4.72279,1.74421,1.83887,9.12465
3.67869,2.31944,2.61841,1.36782,9.98435
0.837851,2.46854,1.9375,2.4807,7.7246
2.93841,0.0941341,3.37403,7.22393,13.6305
2.63958,8.81502,1.28456,2.22781,14.967
2.07411,3.91443,0.880226,2.16266,9.03142
0.467199,5.4247,1.27304,3.78197,10.9469
1.10747,2.46194,0.620357,5.39123,9.58099
1.7471,1.27994,3.10643,4.13919,10.2727
3.43101,3.85157,3.86407,1.54259,12.6893
1.58059,0.743,3.0927,7.32692,12.7432
2.8106,3.1603,2.94196,1.69189,10.6047
0.921525,4.19435,1.99913,1.93013,9.04514
2.52984,3.99889,1.19087,1.65652,9.37613
0.873943,2.21599,1.95074,5.3284,10.3691
1.8104,3.87596,1.09641,1.89534,8.67811
0.397113,2.44075,0.823674,7.58312,11.2447
4.12617,3.14027,0.698792,3.73426,11.6995
0.517266,3.4366,1.69237,3.94396,9.5902
1.50689,3.74934,1.39196,2.97857,9.62676
1.66291,3.06234,0.771551,5.0281,10.5249
3.27722,1.98982,3.32636,3.20625,11.7996
0.782989,3.59669,1.66096,2.35785,8.39848
1914.83,473.424,373.243,63.9232,2825.42
2.71344,1.85055,1.48731,3.97599,10.0273
2.57883,4.9719,2.61932,0.57814,10.7482
1.43207,4.19711,1.9379,2.44571,10.0128
1858.71,1239.23,252.753,343.634,3694.33
0.848738,1.77896,0.900878,4.49099,8.01957
1.04606,2.66849,0.797728,3.54146,8.05375
1.67942,1.98257,1.21738,4.02661,8.90598
2.05236,1.70591,4.18344,1.60106,9.54277
1.61026,4.79029,1.14355,4.31076,11.8549
1.02206,3.84491,0.749562,2.64054,8.25707
1.51117,1.34354,2.53661,2.72685,8.11818
2.11756,1.1247,2.0401,6.5517,11.8341
2.43741,1.39686,0.681732,3.29321,7.80922
1.97138,4.7293,1.17572,1.63503,9.51143
1.64708,1.22958,2.99299,3.2975,9.16715
1.43474,2.27011,0.527282,4.68254,8.91467
0.851028,1.88067,0.69118,6.34867,9.77154
4.99346,2.74985,1.40183,1.77457,10.9197
1.3052,3.80502,1.45416,2.1319,8.69628
2.45166,1.96963,1.92415,1.60244,7.94787
4.45038,4.36727,2.42234,1.495,12.735
2.47796,5.33363,1.95754,2.00863,11.7778
1.77337,2.84187,2.369,1.08935,8.07358
1.79778,3.63211,1.53471,2.23323,9.19782
2.4131,1.02821,3.73117,3.14307,10.3155
1.0303,2.59345,0.825679,4.84057,9.29001
1.28526,3.35577,1.04822,3.40365,9.0929
2.37321,0.963336,3.59358,1.98111,8.91124
2.77983,1.79371,2.18482,4.84103,11.5994
0.636067,2.3751,1.80018,3.02027,7.83162
3.28796,1.77126,0.513133,2.82103,8.39338
2.77726,3.39839,2.61669,1.19786,9.9902
2.80143,3.85883,1.16998,3.95232,11.7826
1.23332,1.99143,2.07486,2.69665,7.99626
1.40043,2.05344,3.04532,3.48491,9.98411
0.711196,2.11539,1.67652,1.93908,6.44219
0.419622,3.35915,2.24767,1.66681,7.69326
2.94965,2.78339,2.75997,1.78758,10.2806
4.51825,3.15447,2.36072,1.36304,11.3965
2.29545,5.76615,1.05189,1.26999,10.3835
2.32806,5.04709,1.25909,2.5568,11.191
1.47468,2.76885,1.19682,2.70881,8.14915
1.7447,1.37855,0.948831,6.16311,10.2352
0.98973,4.30494,1.03521,3.55958,9.88947
