2.65642,2.58756,3.62921,3.26421,12.1374
4.03484,3.73915,4.44051,1.65936,13.8739
2.06252,1.37928,0.410186,2.10251,5.95451
1.64458,0.713883,1.26041,1.80135,5.42023
3.70097,5.49325,2.98911,6.66851,18.8518
1.12963,3.5628,2.32588,1.84857,8.86689
0.474921,3.05052,1.01152,2.51434,7.05131
0.954307,4.3318,4.65271,0.464122,10.4029
1.605,4.02982,1.56862,2.98802,10.1915
6.83405,2.7777,1.43421,3.47574,14.5217
3.95187,4.82613,1.28665,1.91641,11.9811
0.522638,1.88868,4.05257,0.78466,7.24855
1.87489,1.80461,4.18931,2.99117,10.86
3.06896,3.28211,2.99868,2.14475,11.4945
2.19728,4.00771,5.95722,0.832287,12.9945
1.46198,0.839705,0.471196,1.53968,4.31256
3.15676,2.95176,2.68046,3.23004,12.019
2.06802,1.31601,3.34781,2.86366,9.5955
4.697,2.82417,6.48237,3.66531,17.6689
2.67381,0.648748,1.959,0.227282,5.50884
3.17833,1.97957,3.7459,3.85014,12.7539
0.707545,1.83553,0.738608,0.56425,3.84593
3.72147,1.87004,4.09841,3.17017,12.8601
6.10205,0.476789,1.42898,2.58396,10.5918
2.32994,2.5797,1.43275,2.78923,9.13162
4.07767,1.86245,1.61108,2.50637,10.0576
0.292567,0.617379,1.52641,3.65917,6.09553
3.4149,4.09365,3.41886,3.01023,13.9376
0.879126,7.83808,3.15395,2.80984,14.681
2.99902,0.380213,4.90473,5.26245,13.5464
4.64989,4.76409,3.85076,2.09756,15.3623
3.24906,3.00441,2.77672,2.73422,11.7644
1.08227,0.608459,1.00993,4.88387,7.58452
4.94519,2.04267,1.51498,0.74006,9.24289
1.09912,4.03325,4.23334,4.15071,13.5164
2.43054,1.92883,3.32338,1.71403,9.39678
3.001,6.77914,1.38434,0.643451,11.8079
1.6403,0.766715,2.64772,1.00446,6.05919
0.711935,6.86539,0.495207,2.14679,10.2193
3.53157,6.39006,6.96911,6.54598,23.4367
0.422196,2.47377,3.29569,3.29676,9.48841
3.01173,4.85176,3.98478,1.34256,13.1908
6.42644,7.64593,0.896673,5.57482,20.5439
58.4443,48.0384,55.3107,68.7667,230.56
6.20198,6.77406,6.48919,8.53483,28.0001
2.41211,0.514194,3.74523,3.48876,10.1603
2.14439,1.6357,1.32866,2.09453,7.20327
1.98125,3.47272,0.629175,6.32691,12.4101
5.3507,9.99523,3.38107,9.45671,28.1837
3.26946,4.54535,2.02404,1.3884,11.2273
4.66267,3.85831,1.35557,5.27453,15.1511
0.289847,1.9073,0.643221,4.33778,7.17816
1.72003,0.690837,1.07887,3.19848,6.68822
1.76018,2.40343,1.90705,1.70214,7.77279
0.371767,2.60641,2.63522,1.02047,6.63387
4.01818,3.35649,0.1974,3.12857,10.7006
3.9849,4.83567,7.29124,5.09417,21.206
1.85918,4.75544,5.60521,4.5617,16.7815
2.95357,2.90158,3.25814,4.61564,13.7289
5.36804,2.83502,7.38187,1.33285,16.9178
4.39202,1.49592,3.49191,0.788319,10.1682
1.72478,3.16098,2.40261,1.64331,8.93167
3.52482,1.03696,4.15463,3.69618,12.4126
4.59895,0.553356,1.59038,2.11963,8.86231
4.2008,6.01314,4.23083,7.87264,22.3174
0.694183,1.34493,6.00535,6.81623,14.8607
4.1793,4.01981,0.854436,1.69724,10.7508
1.39964,1.11953,2.67744,0.926345,6.12295
1.76641,5.18756,1.0981,1.12017,9.17224
2.26267,3.17361,2.32924,4.3989,12.1644
2.03079,0.795682,2.14666,1.97204,6.94517
4.69294,3.50945,1.27142,3.883,13.3568
4.26199,0.649486,7.67565,3.17417,15.7613
2.88326,4.73006,1.71473,1.41194,10.74
2.47436,2.74487,2.21309,2.50913,9.94144
1.32089,3.43279,5.74676,5.21415,15.7146
4.96878,3.42706,5.52792,2.83509,16.7588
1.28723,8.22266,1.51716,6.10866,17.1357
