242.337,43.2907,93.4316,266.173,645.232,223.748,27.1284,83.5133,262.779,597.169
171.178,105.7,185.119,215.518,677.514,155.835,93.8516,181.68,201.833,633.199
89.0374,130.171,238.475,72.3295,530.014,79.7928,113.059,223.43,67.1202,483.402
49.5909,77.3108,315.38,252.131,694.413,4.37412,38.4431,305.211,230.394,578.422
62.3243,104.343,251.919,93.2084,511.795,59.7154,71.1254,243.057,86.0832,459.981
123.655,134.08,108.35,115.384,481.469,92.0931,128.903,103.752,22.5382,347.287
195.773,65.9301,125.833,95.3853,482.922,191.017,60.5256,121.633,87.7966,460.972
157.945,105.902,8.02379,264.834,536.704,96.6459,98.3737,5.99129,258.864,459.874
196.993,21.5427,94.0568,33.4629,346.055,193.441,6.32698,91.5499,19.401,310.719
255.666,83.5438,73.9896,239.677,652.877,188.072,73.6529,0.761326,46.4976,308.984
