1.85726,2.77136,1.92665,3.24074,9.796,3.21981e-07,1.31795e-05,1.05874e-05,1.70675e-05,4.11564e-05
3.73082,2.28306,1.49535,5.07835,12.5876,5.86809e-06,5.64473e-06,6.0737e-06,4.61211e-06,2.21986e-05
1.40696,3.8486,4.54457,4.75859,14.5587,2.2516e-05,5.03793e-06,1.45036e-05,3.12864e-06,4.51862e-05
0.564768,2.89872,2.4071,3.54019,9.41078,1.25076e-05,1.35531e-05,1.37299e-05,7.10237e-06,4.6893e-05
0.498979,5.83112,2.10346,3.04684,11.4804,3.20788e-05,1.32108e-05,2.10861e-05,9.52968e-06,7.59053e-05
0.843422,7.32705,5.45797,2.09472,15.7232,5.40013e-06,6.03537e-06,5.16312e-06,1.6569e-06,1.82555e-05
0.910265,5.94523,0.354981,1.87327,9.08374,1.24076e-06,3.75217e-06,2.62784e-05,1.15155e-05,4.27869e-05
0.879651,5.55389,1.26439,1.07189,8.76982,1.46204e-05,5.30061e-06,2.07597e-05,4.75645e-06,4.54372e-05
0.938875,4.28198,3.90999,1.61367,10.7445,2.24252e-05,5.85767e-06,5.15532e-06,3.83101e-06,3.72692e-05
0.741751,1.93785,4.49206,6.10927,13.2809,2.35773e-05,5.27487e-06,9.89192e-06,4.33909e-07,3.9178e-05
1.66741,1.12973,2.5138,3.84303,9.15396,9.64829e-07,1.42123e-05,8.67288e-06,5.46388e-06,2.93139e-05
1.08158,1.43706,1.77045,4.03947,8.32856,1.3048e-05,4.9891e-06,7.84929e-06,7.93747e-06,3.38239e-05
1.75296,5.19843,1.20402,1.86553,10.0209,9.86549e-06,1.34805e-06,8.33689e-06,1.9213e-06,2.14717e-05
1.42036,1.97926,1.81253,6.10896,11.3211,2.03596e-05,1.16435e-05,6.84556e-06,1.04922e-05,4.93409e-05
1.44376,1.53846,0.952271,3.83797,7.77247,1.14836e-06,6.84822e-06,7.3534e-07,2.72315e-06,1.14551e-05
0.462602,3.44896,0.487931,4.24682,8.64631,2.20755e-05,2.12037e-08,7.46812e-06,6.03738e-06,3.56022e-05
1.93566,3.66073,3.26539,2.52055,11.3823,1.56232e-05,8.57141e-06,1.40209e-06,7.89204e-06,3.34887e-05
0.499291,3.01478,2.91039,1.08586,7.51032,7.96916e-06,5.08037e-06,1.93072e-05,8.05902e-06,4.04158e-05
0.446976,4.97262,2.46486,1.93374,9.81819,9.9832e-06,3.71226e-06,8.08523e-06,1.87928e-06,2.366e-05
1.24643,3.05255,0.891967,3.37495,8.56589,2.71306e-06,2.21196e-06,1.23348e-05,8.75543e-06,2.60152e-05
0.750064,6.05645,1.99519,0.905184,9.70689,8.47184e-06,3.87863e-06,6.41481e-06,5.28685e-06,2.40521e-05
0.844535,7.15939,0.839203,4.01278,12.8559,1.65868e-05,4.49577e-06,2.54657e-06,2.04483e-06,2.5674e-05
2.02539,5.02737,3.38921,5.1172,15.5592,1.02601e-05,1.7445e-06,1.53133e-05,6.10734e-06,3.34253e-05
0.633843,3.86388,3.54001,5.5413,13.579,1.58697e-05,1.06982e-05,1.18137e-05,1.38639e-05,5.22455e-05
1.578,2.85395,2.88982,4.43214,11.7539,2.15577e-05,1.39896e-05,1.24611e-06,8.48958e-06,4.52829e-05
0.392925,6.78594,1.98995,1.78172,10.9505,1.87312e-05,3.11141e-06,3.03795e-05,1.7561e-06,5.39783e-05
2.29768,4.08722,1.77993,4.59543,12.7603,1.03739e-05,2.48237e-06,2.11618e-05,2.3958e-06,3.64138e-05
1.49445,2.24243,1.64248,4.83952,10.2189,1.76023e-05,9.46004e-06,7.62355e-07,1.26965e-05,4.05212e-05
0.839568,3.09438,3.32571,1.40888,8.66854,2.57368e-06,1.27179e-05,2.94054e-06,1.27026e-05,3.09348e-05
