1.93854,7.38687,0.583199,5.79085,15.6995,4.68752e-07,4.7561e-07,1.06872e-05,1.04965e-06,1.26812e-05
0.447627,2.43048,1.43322,4.69197,9.0033,6.82363e-06,2.39635e-06,5.05157e-06,1.18485e-05,2.61201e-05
0.697486,4.16753,0.898443,5.36019,11.1237,6.01723e-07,2.7018e-07,1.19364e-05,2.61696e-07,1.307e-05
2.1545,6.21192,6.68228,1.50247,16.5512,7.98494e-06,2.08923e-06,8.53113e-06,1.27944e-06,1.98848e-05
0.329933,2.13966,3.86273,5.02422,11.3565,1.47631e-05,8.00233e-06,1.11289e-05,7.72171e-06,4.1616e-05
1.58155,2.10639,2.06116,3.19813,8.94723,2.40942e-05,1.42331e-05,4.95201e-06,1.01478e-05,5.34271e-05
3.71259,3.63735,5.64311,3.04689,16.0399,2.93581e-05,7.63173e-06,1.43465e-05,4.1711e-08,5.1378e-05
0.492485,8.13132,2.84867,1.81761,13.2901,6.16344e-07,1.12411e-06,3.5093e-06,1.37514e-06,6.62489e-06
0.216248,2.14056,4.14201,4.85502,11.3538,3.51789e-06,5.71354e-07,1.5542e-05,3.9893e-06,2.36205e-05
2.17626,1.262,0.533548,3.3704,7.34222,1.98595e-05,5.58769e-06,2.32198e-06,4.53678e-06,3.23059e-05
1.83101,7.3122,1.51673,5.55163,16.2116,2.73022e-05,1.43516e-05,1.16372e-05,4.30371e-06,5.75948e-05
2.64962,4.68518,2.34713,5.01038,14.6923,2.16266e-05,1.52401e-05,2.9007e-05,8.83684e-06,7.47106e-05
0.185565,2.87984,1.41704,6.03231,10.5148,9.98321e-06,2.7546e-06,5.43301e-06,2.96133e-06,2.11321e-05
2.92557,2.32484,0.636529,0.52905,6.41598,2.45605e-06,1.62998e-07,7.48547e-06,2.02146e-06,1.2126e-05
0.756793,2.4476,1.57849,2.61673,7.39961,1.90896e-05,4.43708e-06,4.28193e-06,1.46344e-06,2.9272e-05
