0.190006,-1.82552,3.17456,0.992473,0.0185728,-0.11952,-0.0275113,0.942076,-0.00530298,0.119332,0.00751382,0.992818,16.5614,12.9107,8.46993,8.53599,8.58966,8.44867
0.308229,-1.00068,4.44495,0.997412,-0.0693501,-0.0270402,0.0680713,0.938114,0.0569304,0.0231409,-0.0551479,0.998012,16.7316,8.47281,8.41975,8.48864,7.16391,7.14808
0.582434,-0.888326,4.40225,0.992777,0.0636863,0.0940346,-0.08013,0.938213,0.0575252,-0.0892901,-0.0600816,0.993906,20.267,10.533,8.64784,8.47553,7.03731,7.11787
0.499449,-1.82242,3.0341,0.994779,-0.0438491,0.0940529,0.0405023,0.941197,-0.00764967,-0.09367,0.01162,0.995538,12.3394,9.61256,8.65056,8.56861,8.56564,8.65442
0.626657,-2.18788,3.01238,0.980215,-0.090839,0.176498,0.0964275,0.936793,-0.030493,-0.172861,0.0455797,0.983829,10.1404,8.1581,8.40878,8.2907,8.77724,8.98429
0.833368,-0.857606,3.60456,0.960027,0.105282,0.253642,-0.131136,0.934454,0.0339292,-0.247288,-0.0601684,0.966703,17.2235,10.5705,9.1635,8.80705,7.42038,7.59205
-0.0345102,-2.75166,3.60083,0.970447,0.107829,-0.208627,-0.136928,0.932434,-0.0622452,0.198704,0.082765,0.976013,21.8811,18.697,7.47797,7.58389,9.13765,8.80284
-0.0456004,-2.40404,2.86212,0.960774,0.0895884,-0.257949,-0.113797,0.93641,-0.0317295,0.252911,0.0549536,0.965637,19.0054,17.5393,8.20844,8.3099,9.29373,8.94788
0.230422,-2.02134,3.60207,0.996145,0.0206402,-0.0828286,-0.0311283,0.941694,-0.0258467,0.0820141,0.026393,0.996229,17.7773,13.1622,8.079,8.11606,8.47351,8.35359
0.219201,-2.60328,4.28089,0.995642,0.0614024,-0.0591048,-0.0763644,0.937505,-0.0726182,0.053537,0.0722708,0.995607,21.7926,15.4322,7.24202,7.26043,8.58892,8.44518
0.346502,-1.16711,3.2351,0.99879,-0.0516197,-0.0116084,0.0483817,0.93933,0.0568925,0.0088567,-0.0538867,0.998313,13.3216,9.02763,8.93889,8.99139,8.00153,8.02138
0.64874,-1.787,3.4372,0.981488,0.0303533,0.187503,-0.0358899,0.9417,-0.020097,-0.188129,0.0137245,0.982058,14.6785,10.5777,8.48003,8.28176,8.24968,8.39947
0.21691,-1.07005,2.99329,0.992471,-0.0805579,-0.0939859,0.0845295,0.936554,0.0616452,0.0886291,-0.065476,0.993663,12.4711,8.64947,9.09552,9.24767,8.11354,8.07378
0.796929,-2.28566,2.86275,0.949929,-0.114573,0.290524,0.125051,0.933919,-0.016113,-0.286352,0.0507754,0.956732,8.05363,6.52783,8.45667,8.27588,8.87609,9.20492
0.152271,-1.67603,4.45913,0.991147,-0.0550475,-0.122389,0.05121,0.940679,-0.00517977,0.122494,-0.00163282,0.992469,19.207,10.986,7.83273,7.96459,7.75531,7.62181
0.206214,-2.37898,3.06105,0.994385,0.0445475,-0.0908544,-0.0600983,0.939075,-0.062887,0.0870982,0.0637375,0.993877,16.7364,14.6546,8.17121,8.17758,9.07357,8.90115
0.833075,-0.9798,3.94962,0.96132,0.100999,0.250804,-0.122563,0.935796,0.0193707,-0.246661,-0.0446497,0.967844,18.2375,10.5743,8.88121,8.54753,7.29051,7.49195
-0.0355675,-1.52442,2.79474,0.955783,-0.100256,-0.276675,0.100062,0.936799,-0.0126469,0.276524,-0.0162836,0.96088,13.3063,10.382,8.8235,9.10477,8.62618,8.43955
0.415515,-1.27899,4.17693,0.999656,0.00825656,0.0209556,-0.0165076,0.941622,0.036667,-0.0203613,-0.034486,0.999108,18.1771,10.5086,8.38731,8.32853,7.51873,7.51659
0.610168,-2.19822,3.6781,0.98429,-0.089719,0.152851,0.0940254,0.937035,-0.0301351,-0.14944,0.0427171,0.98779,11.7362,8.35066,7.98645,7.86231,8.41582,8.59932
0.794572,-1.23545,3.77497,0.964023,0.0833525,0.248212,-0.0996098,0.938223,0.00550042,-0.246451,-0.0264332,0.96869,16.9941,10.5784,8.7589,8.45223,7.59628,7.78872
0.545937,-1.59331,3.52189,0.993125,0.0163432,0.114519,-0.0250991,0.94212,0.00590409,-0.114337,-0.00723751,0.993404,15.2315,10.5391,8.54212,8.40501,8.08991,8.1748
0.2969,-2.28085,2.53684,0.99877,0.0247115,-0.0368151,-0.0354762,0.94005,-0.0624813,0.0346444,0.0600476,0.997367,14.2531,13.3633,8.62654,8.58324,9.29289,9.17786
-0.134599,-1.24064,4.32857,0.95029,-0.134013,-0.280332,0.137399,0.932341,-0.0129926,0.27941,-0.026266,0.959815,17.3457,9.37309,8.15316,8.47882,7.53538,7.26128
-0.057446,-2.73637,3.18482,0.964505,0.108028,-0.234477,-0.139365,0.932182,-0.0613403,0.224293,0.085298,0.970184,20.4067,18.8755,7.76325,7.85255,9.36289,8.99388
-0.00680103,-2.42315,2.52253,0.96642,0.0828402,-0.238869,-0.108061,0.936561,-0.0432954,0.233143,0.062449,0.970086,17.5349,17.1779,8.44693,8.51659,9.50496,9.16976
0.483689,-1.54737,4.28568,0.997749,0.00482943,0.0659633,-0.0128267,0.942221,0.0108439,-0.065823,-0.0103148,0.997763,18.0306,10.5252,8.13388,8.04453,7.6402,7.69564
0.0765886,-2.25895,3.93787,0.983644,0.064959,-0.16337,-0.0818756,0.939198,-0.0304064,0.160439,0.0399699,0.986096,21.6935,15.7219,7.65161,7.76143,8.52682,8.30258
0.443277,-1.932,2.96937,0.997852,-0.0390926,0.0556713,0.0357651,0.941206,-0.021425,-0.0548832,0.0226261,0.998219,12.6846,10.2107,8.59542,8.55107,8.70076,8.76031
0.0956383,-2.77017,4.08558,0.987225,0.0916692,-0.120523,-0.114074,0.933961,-0.0779681,0.111241,0.0849918,0.989644,22.6084,17.3712,7.19625,7.26461,8.86118,8.62591
0.417589,-1.68185,2.94174,0.999332,-0.0137262,0.0357578,0.00746096,0.942185,0.00372652,-0.0357848,-0.00277784,0.999354,13.512,10.584,8.78854,8.73933,8.55332,8.57192
0.0722389,-1.21392,3.31587,0.977852,-0.0966805,-0.186129,0.102768,0.936221,0.028576,0.182332,-0.0453151,0.98211,13.7348,9.20607,8.76282,8.98752,8.0474,7.91336
0.363337,-2.16625,3.25074,0.999911,0.00483401,0.00555025,-0.0118441,0.941213,-0.047268,-0.00611654,0.0447574,0.998867,15.1779,12.2438,8.24333,8.19002,8.74805,8.7022
0.0263294,-1.56652,2.81648,0.96799,-0.0881154,-0.235546,0.0873439,0.93806,-0.00765684,0.235302,-0.0137147,0.971833,13.3818,10.4922,8.80358,9.03975,8.63674,8.47167
0.36766,-1.44318,2.93469,0.999778,-0.0264236,-0.000773453,0.021066,0.941502,0.030002,0.000141323,-0.0280358,0.99955,13.3444,10.0705,8.94201,8.9542,8.40043,8.41382
0.418399,-2.68337,3.56436,0.99579,-0.0903154,0.0223501,0.0906309,0.93347,-0.0952132,-0.0136924,0.0915805,0.995206,12.9573,10.3516,7.63475,7.65252,8.88946,8.99672
0.375388,-1.8707,3.59835,0.99987,-0.0200533,0.00745579,0.0144091,0.941953,-0.0157494,-0.00722899,0.0152312,0.999848,15.3824,10.9861,8.23588,8.2235,8.30939,8.31485
0.647148,-1.75226,4.00424,0.984214,0.0305528,0.172571,-0.036975,0.941734,-0.0164451,-0.173076,0.0106193,0.98486,16.5756,10.5713,8.17675,7.98461,7.89896,8.05424
0.807223,-2.4074,3.74532,0.954602,-0.133329,0.265591,0.144448,0.931296,-0.0166856,-0.260517,0.0531094,0.963941,8.97562,6.21756,7.81844,7.60916,8.47338,8.79156
0.511506,-1.73101,4.42293,0.996466,0.000169197,0.0836951,-0.00671927,0.942276,-0.00512661,-0.0837286,0.00507861,0.996478,18.2086,10.543,7.92303,7.82243,7.70305,7.78483
0.133654,-2.04341,2.63108,0.985667,0.0460425,-0.159212,-0.059991,0.940738,-0.021659,0.157679,0.0283181,0.987007,16.1226,14.4163,8.65945,8.71811,9.10974,8.90517
-0.0379185,-0.815612,4.35095,0.968117,-0.13763,-0.208233,0.149847,0.930032,0.0359822,0.200735,-0.0633091,0.977417,15.7324,7.78742,8.50408,8.78914,7.1604,6.94827
0.821684,-1.24525,3.91727,0.96031,0.0881851,0.260303,-0.103613,0.937877,-0.000748518,-0.258977,-0.0227944,0.965527,17.5128,10.5816,8.68293,8.36468,7.5097,7.72136
0.109434,-2.63224,4.22331,0.988498,0.0814222,-0.118984,-0.10155,0.936059,-0.0647831,0.11207,0.0712296,0.990781,23.064,16.7313,7.21654,7.29393,8.675,8.46211
0.7386,-1.92142,3.15636,0.962427,-0.099065,0.253055,0.0992594,0.936917,0.00968369,-0.252747,0.0167875,0.967403,9.42012,6.985,8.54153,8.351,8.471,8.72988
0.832347,-2.79397,4.26467,0.956354,-0.155735,0.245389,0.173488,0.926062,-0.0399213,-0.235136,0.0778745,0.968602,9.24447,5.98088,7.22462,6.99652,8.51857,8.85158
0.00820013,-0.974261,3.60318,0.97025,-0.119643,-0.210194,0.13099,0.932591,0.0384487,0.203607,-0.0621977,0.976903,13.8268,8.34472,8.75763,9.03278,7.69999,7.53896
0.209146,-2.3533,4.44514,0.99574,0.0442321,-0.0747909,-0.0576332,0.939964,-0.0483614,0.0719711,0.0492059,0.996026,22.3898,14.5789,7.33146,7.37749,8.30489,8.17192
0.818586,-1.63918,2.53455,0.944301,0.0737659,0.317969,-0.0787907,0.939372,-0.0317542,-0.319512,0.00698419,0.947569,12.8425,10.5962,9.21748,8.88222,8.66768,8.84794
0.456654,-2.26243,4.09012,0.996598,-0.0658786,0.0531782,0.0654576,0.938778,-0.0465878,-0.0500731,0.0476022,0.997498,14.9314,10.0233,7.65732,7.61614,8.30162,8.38421
0.346751,-1.01026,3.63377,0.998161,-0.0632561,-0.00756181,0.0605289,0.937932,0.0686107,0.00340308,-0.0647407,0.997615,13.9038,8.45318,8.82815,8.8892,7.63097,7.65513
0.199734,-0.998671,4.21387,0.992355,-0.0882793,-0.0878026,0.0915808,0.936394,0.0528412,0.0827276,-0.0572888,0.994735,15.8279,8.44593,8.49478,8.63399,7.32036,7.24269
0.0284803,-1.52727,2.77987,0.96821,-0.0892209,-0.234203,0.0894993,0.937888,-0.00362991,0.23358,-0.0177407,0.972181,13.2122,10.3498,8.85309,9.09143,8.62982,8.46941
0.492799,-2.01025,3.87486,0.995452,-0.0552461,0.0800245,0.0537536,0.940276,-0.0238249,-0.0786545,0.0271621,0.996508,14.274,9.67162,7.99213,7.91994,8.21229,8.30471
-0.0434173,-1.74411,3.32697,0.957824,-0.0961119,-0.271115,0.0895078,0.937357,-0.0334368,0.273058,0.00574768,0.961966,15.1252,11.15,8.34568,8.6113,8.47371,8.25544
0.827908,-1.43526,4.12887,0.959478,0.082369,0.265623,-0.0928008,0.938666,-0.0172993,-0.266064,-0.00559871,0.963922,17.9144,10.5881,8.4214,8.11026,7.52956,7.76368
0.0596696,-1.99023,3.59985,0.979186,0.0540963,-0.192507,-0.0668138,0.940579,-0.00655245,0.191651,0.0171422,0.981274,20.0767,14.9215,8.04741,8.1736,8.50719,8.27613
0.390336,-1.90494,3.13228,0.999621,-0.025836,0.0184501,0.020799,0.941736,-0.0197727,-0.0180385,0.0193486,0.999634,13.7886,10.8042,8.50013,8.48158,8.60387,8.62332
0.379713,-1.94387,4.49177,0.99972,-0.027138,0.00914668,0.0219971,0.941691,-0.020486,-0.00869568,0.0197889,0.999748,18.5322,10.9388,7.6754,7.66427,7.88358,7.89476
-0.0298907,-2.74924,3.95009,0.97274,0.108939,-0.196923,-0.136335,0.932727,-0.0584352,0.187588,0.0778612,0.978676,23.5167,18.6559,7.25426,7.37995,8.95192,8.63779
0.221836,-1.4924,4.11279,0.995089,-0.0517784,-0.0865802,0.0493906,0.940698,0.0143259,0.0857784,-0.0177838,0.996142,17.1348,10.2927,8.17634,8.2744,7.76762,7.68445
0.747728,-2.04169,3.17838,0.960877,-0.105757,0.25606,0.108978,0.935936,0.000944194,-0.254635,0.0273526,0.96666,9.19002,6.87772,8.43561,8.2488,8.53826,8.81078
0.043952,-1.68239,3.61175,0.975296,-0.0796027,-0.206819,0.0759372,0.93892,-0.0160145,0.207438,-0.00120915,0.978248,15.848,10.9394,8.25155,8.45956,8.24489,8.06353
-0.0860414,-2.50793,4.11579,0.963119,0.106807,-0.24076,-0.129748,0.934868,-0.0243699,0.235725,0.0502348,0.970279,25.1042,18.4038,7.30863,7.4871,8.69018,8.36285
-0.0186121,-2.75067,4.13318,0.97508,0.108321,-0.185413,-0.13465,0.932947,-0.0581882,0.176319,0.0760649,0.980936,24.365,18.5496,7.14208,7.27334,8.85795,8.55941
-0.126153,-1.3363,3.6484,0.944077,-0.127881,-0.303427,0.130229,0.933252,-0.016393,0.302917,-0.024414,0.952714,15.1238,9.67214,8.4284,8.76318,7.97608,7.73475
