292.952,1475.57,141.402,880.159,2790.09,278.252,1468.99,136.462,874.825,2758.53
132.772,982.822,447.529,511.769,2074.89,116.845,977.696,450.817,503.664,2049.02
455.124,896.904,406.508,656.387,2414.92,449.723,889.881,407.16,662.005,2408.77
255.454,854.655,385.881,932.422,2428.41,248.86,848.63,384.098,926.514,2408.1
194.235,515.651,311.965,651.784,1673.63,186.893,507.44,313.856,645.859,1654.05
112.091,949.041,314.904,41.557,1417.59,30.2375,940.674,318.264,42.3865,1331.56
72.4256,662.051,224.693,83.7545,1042.92,40.9542,654.421,228.621,62.3554,986.352
472.751,595.578,141.695,348.076,1558.1,476.636,582.691,114.211,341.595,1515.13
86.6166,1609.63,76.5729,669.056,2441.88,43.389,1603.07,72.3547,663.992,2382.8
698.644,420.341,49.1784,489.969,1658.13,699.005,411.391,21.55,483.715,1615.66
200.36,88.8514,232.406,528.723,1050.34,183.248,71.4736,236.024,522.704,1013.45
132.67,1115.77,241.75,200.155,1690.34,114.663,1110.48,228.819,191.355,1645.32
149.301,765.02,396.054,207.162,1517.54,134.206,755.599,395.458,197.689,1482.95
79.5272,642.555,718.298,273.632,1714.01,77.6537,634.15,722.499,266.68,1700.98
49.6935,757.903,533.544,471.796,1812.94,35.9744,750.551,536.496,473.48,1796.5
80.9021,508.681,399.499,1039.88,2028.96,1.3871,499.274,401.876,1034.77,1937.3
197.77,593.836,847.244,195.855,1834.71,175.728,589.356,852.469,197.23,1814.78
98.093,302.57,394.655,776.233,1571.55,72.378,288.593,397.862,771.225,1530.06
119.066,1110.44,382.156,828.612,2440.27,122.799,1104.11,376.037,820.82,2423.77
208.686,943.282,133.02,448.11,1733.1,201.668,936.203,136.302,440.096,1714.27
470.646,796.169,499.374,65.8271,1832.02,464.553,789.435,498.732,56.8145,1809.53
168.785,1181.28,274.248,743.194,2367.51,156.328,1176.61,279.166,745.687,2357.79
321.701,559.653,373.378,248.048,1502.78,316.355,548.256,378.813,243.087,1486.51
156.13,480.568,400.654,269.761,1307.11,133.871,475.659,400.358,254.259,1264.15
336.347,953.608,93.7736,685.735,2069.46,329.993,946.627,14.3111,677.887,1968.82
115.97,525.621,359.476,269.346,1270.41,113.222,519.92,360.598,274.16,1267.9
483.925,816.899,62.6667,380.538,1744.03,488.528,810.086,8.35715,385.382,1692.35
533.267,1298.18,54.9886,49.0441,1935.48,532.277,1292.32,7.63925,4.80785,1837.04
388.563,832.921,73.7994,67.8299,1363.11,389.206,827.471,69.2298,55.7429,1341.65
431.818,1622.28,287.377,607.211,2948.69,422.9,1616.53,280.005,599.315,2918.75
108.703,1023.31,174.593,178.229,1484.84,90.5252,1017.07,175.075,165.353,1448.03
