187.268,211.136,93.7993,27.8183,520.022,176.489,196.511,86.0693,1.93735,461.007
115.11,213.236,185.816,131.457,645.62,103.016,201.349,181.695,121.949,608.01
63.0973,270.372,51.407,74.442,459.318,50.3148,257.447,22.8211,57.261,387.844
272.589,306.305,49.9997,95.8428,724.736,264.211,294.603,38.1159,86.1802,683.11
311.931,172.277,230.243,123.229,837.678,304.984,151.445,226.116,122.198,804.743
240.998,175.083,81.2192,142.646,639.947,234.232,158.614,71.6539,127.479,591.979
173.276,204.857,186.318,111.16,675.611,164.778,192.34,182.736,98.9917,638.846
322.613,230.38,86.9147,43.8336,683.741,315.785,211.007,63.2581,47.3126,637.363
148.732,382.828,104.428,256.65,892.638,141.871,371.655,90.9524,260.456,864.934
231.27,226.266,237.448,48.8309,743.815,222.106,215.606,234.308,26.647,698.667
242.149,153.996,225.219,54.3862,675.75,232.668,134.402,226.733,37.6465,631.449
227.327,234.343,58.469,209.146,729.285,221.49,220.559,56.1075,214.228,712.384
303.348,320.342,40.9045,61.8852,726.48,296.311,305.924,26.8251,45.1837,674.244
299.552,122.277,323.296,200.142,945.267,289.599,104.459,321.4,189.913,905.37
361.491,313.979,216.415,71.1204,963.005,354.858,298.18,215.081,73.7365,941.855
146.479,183.484,83.8297,79.9414,493.733,137.85,171.651,74.5873,69.2602,453.349
153.864,206.87,117.647,107.309,585.691,146.077,192.502,102.297,95.8234,536.7
212.201,443.199,180.138,44.1192,879.657,205.126,431.764,171.25,14.5243,822.664
285.059,315.854,25.8328,137.882,764.628,276.535,304.083,10.5683,141.25,732.436
140.061,209.698,86.4491,148.145,584.353,129.026,194.941,80.0778,137.669,541.713
353.329,282.842,156.279,76.0839,868.534,344.467,268.283,157.343,73.4878,843.581
231.877,217.205,47.3664,41.7084,538.157,221.278,206.373,38.5105,17.8286,483.99
113.203,245.431,127.642,113.535,599.81,99.1244,232.405,119.675,101.772,552.976
273.218,181.15,95.8309,47.0886,597.288,263.833,164.455,97.9617,23.892,550.142
345.57,245.426,85.5262,50.7582,727.28,339.21,226.864,84.2053,55.2763,705.555
186.637,184.059,38.7254,96.0905,505.512,174.273,168.694,11.8736,83.5638,438.404
401.282,108.902,66.0827,198.208,774.474,393.646,82.6338,42.2761,188.949,707.505
251.058,212.929,161.526,117.666,743.18,244.18,201.121,160.654,103.134,709.089
51.2879,65.0459,108.329,217.62,442.283,21.4709,33.8617,100.163,206.355,361.851
198.87,121.82,256.846,26.6418,604.178,189.774,112.14,255.353,3.47527,560.742
195.933,253.254,181.455,60.7991,691.441,189.651,240.461,178.026,53.1772,661.316
274.613,71.068,242.529,54.7948,643.005,267.219,33.5705,239.192,24.315,564.296
138.792,303.396,112.62,79.6888,634.498,128.942,294.334,108.946,62.2418,594.464
248.508,175.276,54.0216,59.8366,537.642,240.45,156.454,32.8848,22.0876,451.877
